"Name","Agent","Runtime","Notes","State","Tags","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","crossover_half_board","crossover_one_eighth_board","crossover_one_quarter_board","crossover_prob","mutate_add_one_piece","mutate_castling_rights","mutate_flip_board","mutate_move_one_piece","mutate_move_one_piece_legal","mutate_player_to_move","mutate_remove_one_piece","mutate_rotate_board","mutation_prob","mutate_move_one_piece_adjacent","mutate_substitute_piece","command","description","early_stopping","early_stopping_value","method","metric.goal","metric.name","metric.target","name","num_generations","num_runs_per_config","num_workers","parameters.crossover_half_board.values","parameters.crossover_one_eighth_board.values","parameters.crossover_one_quarter_board.values","parameters.crossover_prob.distribution","parameters.crossover_prob.max","parameters.crossover_prob.min","parameters.crossover_prob.value","parameters.early_stopping.value","parameters.early_stopping_value.value","parameters.mutate_add_one_piece.values","parameters.mutate_castling_rights.values","parameters.mutate_flip_board.values","parameters.mutate_move_one_piece.values","parameters.mutate_move_one_piece_adjacent.values","parameters.mutate_move_one_piece_legal.values","parameters.mutate_player_to_move.values","parameters.mutate_remove_one_piece.values","parameters.mutate_rotate_board.values","parameters.mutate_substitute_piece.values","parameters.mutation_prob.distribution","parameters.mutation_prob.max","parameters.mutation_prob.min","parameters.num_generations.distribution","parameters.num_generations.max","parameters.num_generations.min","parameters.num_generations.value","parameters.num_runs_per_config.value","parameters.num_workers.value","parameters.population_size.distribution","parameters.population_size.max","parameters.population_size.min","parameters.population_size.value","parameters.probability_decay.value","parameters.tournament_fraction.distribution","parameters.tournament_fraction.max","parameters.tournament_fraction.min","parameters.tournament_fraction.value","population_size","probability_decay","program","project","tournament_fraction","average_fitness_value_avg","average_fitness_value_std","average_runtime","best_fitness_value_avg","best_fitness_value_std","unique_individual_fraction_avg","unique_individual_fraction_std","worst_fitness_value_avg","worst_fitness_value_std"
"lunar-sweep-66","4l5sudbt","29323","-","finished","","p6uk6lfm","lukas-fluri","","","2023-02-13T17:48:37.000Z","2023-02-14T01:57:20.000Z","2023-02-14T01:57:20.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","false","0.348241545640503","true","false","false","true","true","false","true","false","0.2806152047339897","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.3294210070787185","0.09892810863493762","4885.694923043251","1.6576317136013696","0.19948867740736465","0.06188888888888888","0.07005967474011963","-0.16666666666666666","0.372677996249965"
"sparkling-sweep-65","zd2lswfe","35434","-","finished","","8osr8cxp","lukas-fluri","","","2023-02-13T16:52:56.000Z","2023-02-14T02:43:30.000Z","2023-02-14T02:43:30.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.6599567750322499","true","false","true","true","true","true","true","false","0.46498421555880776","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.99259597710117","0.3453175047028746","5904.404169281323","1.7129257040993622","0.29805781877681453","0.17844444444444443","0.2342985327933912","-0.3333333333333333","0.4714045207910317"
"treasured-sweep-64","bjjwkor4","31262","-","finished","","7g0q71n4","lukas-fluri","","","2023-02-13T14:27:23.000Z","2023-02-13T23:08:25.000Z","2023-02-13T23:08:25.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.919516467054684","false","false","false","false","true","true","false","false","0.6531026578874707","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.9083113116751096","0.306484319153526","5208.761173685391","1.5688161778225125","0.3858305921922048","0.06233333333333333","0.10634865789955714","-0.16659254866581466","0.3727111782017856"
"winter-sweep-63","hug2tevc","42762","-","finished","","rfy3se1u","lukas-fluri","","","2023-02-13T10:50:28.000Z","2023-02-13T22:43:10.000Z","2023-02-13T22:43:10.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.996585830133686","true","false","false","true","true","false","true","false","0.8228691365962082","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.8531067283031768","0.14869493712742343","7125.4218819538755","1.7250816985413575","0.2261983938271224","0.18077777777777773","0.2402817533389798","-0.16666666666666666","0.372677996249965"
"dauntless-sweep-62","p9jla148","45608","-","finished","","imoughnn","lukas-fluri","","","2023-02-13T10:44:18.000Z","2023-02-13T23:24:26.000Z","2023-02-13T23:24:26.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","false","true","0.9577817476459172","true","false","false","true","true","false","false","false","0.9230742559124449","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.7874902082653427","0.24537182536516083","7599.831180532773","1.7833988462727783","0.167313305424456","0.12055555555555558","0.21189285086315107","-0.3329313643584319","0.4716895265257721"
"genial-sweep-61","cn25ygdb","33199","-","finished","","swb5lgwb","lukas-fluri","","","2023-02-13T10:30:22.000Z","2023-02-13T19:43:41.000Z","2023-02-13T19:43:41.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.7728243651806288","true","false","true","false","true","false","true","false","0.4207029824302928","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.236385879262081","0.24741196529841175","5531.8053733507795","1.7688424634810118","0.2682790943887086","0.11322222222222222","0.13970573129984573","-0.16441521098093018","0.3737174325355882"
"pious-sweep-60","zd2lswfe","34486","-","finished","","qf7tojw4","lukas-fluri","","","2023-02-13T07:18:07.000Z","2023-02-13T16:52:53.000Z","2023-02-13T16:52:53.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","false","0.37896722887944423","true","false","false","true","true","false","true","false","0.8235404306944497","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.8772681603139271","0.2013096003269011","5746.235748767853","1.7194948444245384","0.29655378635192015","0.07011111111111111","0.1177702827803892","-0.16666666666666666","0.37267799624996495"
"wild-sweep-59","4l5sudbt","39948","-","finished","","2zheos4b","lukas-fluri","","","2023-02-13T06:42:44.000Z","2023-02-13T17:48:32.000Z","2023-02-13T17:48:32.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","false","0.9257270284060484","true","false","false","true","true","false","true","false","0.5412195754035976","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.223511584618607","0.189864720041042","6656.0300481716795","1.7359445039857275","0.28581798837513883","0.017444444444444446","0.0032068599310359587","-0.3333333333333333","0.4714045207910317"
"leafy-sweep-58","bjjwkor4","32088","-","finished","","y6xc47yx","lukas-fluri","","","2023-02-13T05:32:31.000Z","2023-02-13T14:27:19.000Z","2023-02-13T14:27:19.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","true","0.8057303912898244","false","false","false","false","true","true","false","false","0.7001290423632494","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.9140993544671204","0.2145207975926814","5346.487137079239","1.5359077705607789","0.32766584490173567","0.01422222222222222","0.0016178021976178923","-0.16666666666666666","0.372677996249965"
"dandy-sweep-57","hug2tevc","27945","-","finished","","727uf0z1","lukas-fluri","","","2023-02-13T03:04:37.000Z","2023-02-13T10:50:22.000Z","2023-02-13T10:50:22.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","false","0.7379440325457386","false","true","false","true","true","true","true","false","0.3345927129658669","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.218468849205021","0.2613422403736445","4656.017842849095","1.5450196480496086","0.3198277654632689","0.03655555555555555","0.050749080147353104","-0.16662964350990697","0.37269456233585274"
"atomic-sweep-56","cn25ygdb","31661","-","finished","","snx7kayd","lukas-fluri","","","2023-02-13T01:42:39.000Z","2023-02-13T10:30:20.000Z","2023-02-13T10:30:20.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.47721142290696417","false","false","false","true","true","true","true","false","0.7243098493615749","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.8295725642947741","0.1466451329743778","5275.388854503632","1.5509061432706457","0.33833913806052324","0.05422222222222223","0.07503250324499294","0","0"
"elated-sweep-55","p9jla148","35465","-","finished","","0ujp5jb2","lukas-fluri","","","2023-02-13T00:53:09.000Z","2023-02-13T10:44:14.000Z","2023-02-13T10:44:14.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","true","0.9392025763566862","false","false","false","true","true","true","false","true","0.9473613732088496","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.729181964940973","0.22604345566254205","5909.423637549083","1.701887579471239","0.29706936584946675","0.015111111111111112","0.0006285393610547088","-0.16666666666666666","0.37267799624996495"
"vital-sweep-54","zd2lswfe","30435","-","finished","","ixzrosgz","lukas-fluri","","","2023-02-12T22:50:50.000Z","2023-02-13T07:18:05.000Z","2023-02-13T07:18:05.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","true","0.8051224076249915","false","false","false","true","true","false","true","true","0.15041447648093342","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.3882517974780315","0.3117549008701267","5070.966136058171","1.5365286988730222","0.35674403428015106","0.024888888888888887","0.01426555897395914","-0.16666666666666666","0.372677996249965"
"vital-sweep-53","4l5sudbt","33411","-","finished","","0iqe5flt","lukas-fluri","","","2023-02-12T21:25:48.000Z","2023-02-13T06:42:39.000Z","2023-02-13T06:42:39.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.563094419835291","true","true","false","false","true","true","true","false","0.9267443313847016","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.8164086572967526","0.2094151899486908","5566.92199754715","1.647333198645991","0.30832388133574323","0.06622222222222222","0.1197705625532459","-0.16666666666666666","0.372677996249965"
"swept-sweep-52","bjjwkor4","42824","-","finished","","nxgeiuth","lukas-fluri","","","2023-02-12T17:38:43.000Z","2023-02-13T05:32:27.000Z","2023-02-13T05:32:27.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","false","0.8953570394224246","true","false","true","true","true","false","true","false","0.8223230856946085","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.8560311960892298","0.274050416634137","7135.904884696007","1.7435355397134975","0.2599899597238257","0.16955555555555554","0.23539082290134597","-0.16666666666666666","0.372677996249965"
"fearless-sweep-51","hug2tevc","34958","-","finished","","8xw1mrtg","lukas-fluri","","","2023-02-12T17:21:56.000Z","2023-02-13T03:04:34.000Z","2023-02-13T03:04:34.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.5972148425414298","false","true","false","true","true","false","true","false","0.5712326712957932","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.0762671062452946","0.25712205301117214","5825.040667970975","1.5453350925632334","0.3647813262479844","0.015666666666666666","0.0014782371884055638","-0.1662747034761702","0.37285427644246566"
"eager-sweep-50","p9jla148","30748","-","finished","","ltb33qu9","lukas-fluri","","","2023-02-12T16:20:19.000Z","2023-02-13T00:52:47.000Z","2023-02-13T00:52:47.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","true","0.9120940280465648","false","false","false","false","true","true","false","false","0.5308557505191331","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.019874595981416","0.1512486039993072","5123.358793258667","1.6968399347510212","0.32742012013363686","0.03855555555555556","0.04431104981607262","0","0"
"colorful-sweep-49","cn25ygdb","35534","-","finished","","3r11wc46","lukas-fluri","","","2023-02-12T15:50:19.000Z","2023-02-13T01:42:33.000Z","2023-02-13T01:42:33.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","true","0.8341657698258937","true","false","true","true","true","true","true","false","0.6120285083751872","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.82667358580018","0.2669974647523528","5920.982706983884","1.5964560080161492","0.3360065004407291","0.10844444444444448","0.15301109457071535","0","0"
"smart-sweep-48","zd2lswfe","26500","-","finished","","unvtwn0t","lukas-fluri","","","2023-02-12T15:29:03.000Z","2023-02-12T22:50:43.000Z","2023-02-12T22:50:43.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","true","true","0.35613757041383365","true","true","true","true","true","false","true","false","0.17634451158451592","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.227368410424202","0.18216334945151869","4415.245628595352","1.3990034513904346","0.28649841101863993","0.01855555555555555","0.007721222956929639","0.00043927953275574305","0.0008957938717467934"
"usual-sweep-47","4l5sudbt","24736","-","finished","","nkb7272z","lukas-fluri","","","2023-02-12T14:33:24.000Z","2023-02-12T21:25:40.000Z","2023-02-12T21:25:40.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","false","true","0.4509972046669178","true","true","false","true","false","true","false","true","0.25165704469967565","true","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.4164902841621494","0.2104291672921662","4121.388197541237","1.6015573764475015","0.23033156621734344","0.010555555555555556","0.0013562839573037447","0.000034590921161296397","0.00007734765112099472"
"swept-sweep-46","hug2tevc","20061","-","finished","","5dcjfede","lukas-fluri","","","2023-02-12T11:47:29.000Z","2023-02-12T17:21:50.000Z","2023-02-12T17:21:50.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","false","true","0.5840692664677691","true","true","true","false","false","false","false","true","0.1772448564201573","false","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.1676727177046975","0.2837558956737779","3342.158267299334","1.2669324869766452","0.31201834500210057","0.008222222222222223","0.00257240820062005","-0.16495561859856908","0.37344681012129993"
"cosmic-sweep-45","bjjwkor4","24085","-","finished","","u3eo9oqc","lukas-fluri","","","2023-02-12T10:57:15.000Z","2023-02-12T17:38:40.000Z","2023-02-12T17:38:40.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","false","false","0.4224379518020627","false","true","false","true","true","true","true","false","0.4509177574948402","false","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","0.9601118877943784","0.2614513656479411","4012.873268683752","1.26411046990279","0.3358165664811818","0.013888888888888888","0.0014614384931073228","0","0"
"magic-sweep-44","p9jla148","32405","-","finished","","6afdqh6y","lukas-fluri","","","2023-02-12T07:20:09.000Z","2023-02-12T16:20:14.000Z","2023-02-12T16:20:14.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","true","0.887922669187564","true","true","true","true","true","true","true","false","0.5102424505581461","false","false","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.0288757902157168","0.31342108191069673","5399.42689482371","1.519100534370627","0.3611923366061086","0.0928888888888889","0.1767084506841987","-0.16666666666666666","0.372677996249965"
"glowing-sweep-43","cn25ygdb","31396","-","finished","","yp884j9f","lukas-fluri","","","2023-02-12T07:07:00.000Z","2023-02-12T15:50:16.000Z","2023-02-12T15:50:16.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","true","false","true","0.5826381857349524","false","false","true","true","true","true","true","false","0.6067766831065085","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.0031244419946823","0.17414872726927805","5231.43147611618","1.60128956185448","0.30209376014363437","0.016666666666666666","0.0018856180831641263","0.0020278548298580668","0.004534421248063907"
"fancy-sweep-42","zd2lswfe","30322","-","finished","","m5v68483","lukas-fluri","","","2023-02-12T07:03:33.000Z","2023-02-12T15:28:55.000Z","2023-02-12T15:28:55.000Z","ws0y88vw","privsec0.inf.ethz.ch","","","","8","NVIDIA RTX A6000","false","true","false","0.8412082030969515","true","false","false","true","true","false","false","false","0.38104270201187873","true","true","[""${env}"",""${interpreter}"",""${program}""]","Finding board positions where models maximally disagree","true","1.9","bayes","maximize","best_fitness_value_avg","1.9","differential_testing","50","6","8","[false,true]","[false,true]","[false,true]","uniform","1","0","","true","1.9","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","[false,true]","uniform","1","0","","","","50","6","8","","","","1500","true","","","","0.25","1500","true","experiments/evolutionary_algorithms/evolutionary_algorithm_async.py","rl-testing","0.25","1.1463524083337728","0.2461813569464401","5052.348462661107","1.5308641057637598","0.392402843220402","0.08066666666666668","0.08889527754819361","7.278521581740213e-8","1.6275269032470406e-7"
